Filial;Pagador;Remetente;Origem;UF Origem;Destinatario;Destino;UF Destino;Modal do Frete;Data frete;Documento;Série;Classificação;Volumes;Peso Taxado;Valor NF;Valor Frete;Frete Compra;Frete compra rodoviário;Frete compra aéreo;Manifesto;Manifesto entregas;Manifesto coletas;Manifesto coletas reversa;Manifesto transferências;Manifesto despachos;Manifesto retiradas;Agentes;Agente coleta;Agente entrega;Comissões;Imposto com Difal;Despesa Operacional;Imposto;Imposto com Complementares;Outros Impostos;Seguro;Total Despesas;Margem;% Margem;Tipo de frete;Documento Origem
ENTREGAMAX TAUBATE ;GESTAMP SJP [GPA];SERV NEWS ROBOTICA E AUTOMACAO LTDA;Jacareí;SP;GESTAMP SJP [GPA];São José dos Pinhais;PR;Rodoviário;11/02/2026 14:41;68828/48592;"=""1""";;"=""1""";1,000;11.000,00;4.900,00;0,00;0,00;0,00;1.500,00;1.500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;588,00;0,00;588,00;784,00;196,00;0,00;2.284,00;2.616,00;53,39;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SJP [GPA];SENSTRONIC DO BRASIL IMPORTACAO E EXPORTACAO;São Paulo;SP;GESTAMP SJP [GPA];São José dos Pinhais;PR;Rodoviário;11/02/2026 14:49;68829/48593;"=""1""";;"=""1""";12,000;5.883,90;2.020,00;0,00;0,00;0,00;420,00;420,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;242,40;0,00;242,40;323,20;80,80;0,00;743,20;1.276,80;63,21;Normal;
ENTREGAMAX TAUBATE ;PELZER TBT [PLZRTBT];PLASTRYN;Itaquaquecetuba;SP;PELZER TBT [PLZRTBT];Taubaté;SP;Rodoviário;11/02/2026 15:32;68830/48594;"=""1""";;"=""14""";21738,000;232.067,00;2.050,00;0,00;0,00;0,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;246,00;0,00;246,00;328,00;82,00;0,00;1.328,00;722,00;35,22;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SOROCABA;GESTAMP SOROCABA;Sorocaba;SP;CROMA REVESTIMENTOS TECNICOS LTDA;Guarulhos;SP;Rodoviário;11/02/2026 15:46;68831/48595;"=""1""";;"=""64""";6592,636;61.679,72;1.620,00;0,00;0,00;0,00;1.005,73;1.005,73;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;194,40;0,00;194,40;259,20;64,80;0,00;1.264,93;355,07;21,92;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SOROCABA;GESTAMP STA ISABEL [GSN];Santa Isabel;SP;GESTAMP SOROCABA;Sorocaba;SP;Rodoviário;11/02/2026 15:52;68832/48596;"=""1""";;"=""24""";9453,322;122.591,56;3.500,00;0,00;0,00;0,00;1.612,61;1.612,61;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;420,00;0,00;420,00;560,00;140,00;0,00;2.172,61;1.327,39;37,93;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SOROCABA;HONDA AUTOMOVEIS DO BRASIL LTDA;Itirapina;SP;GESTAMP SOROCABA;Sorocaba;SP;Rodoviário;11/02/2026 15:58;68833/48597;"=""1""";;"=""1""";100,000;56.134,00;4.900,00;0,00;0,00;0,00;900,00;900,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;588,00;0,00;588,00;784,00;196,00;0,00;1.684,00;3.216,00;65,63;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO RIB PRETO [CLRP];CAMPO LIMPO RIB PRETO [CLRP];Ribeirão Preto;SP;FMC QUIMICA DO BRASIL LTDA;Uberaba;MG;Rodoviário;11/02/2026 16:00;68834/48598;"=""1""";;"=""1""";3979,800;69.329,38;3.514,07;0,00;0,00;0,00;2.016,38;2.016,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;421,69;0,00;421,69;562,25;140,56;0,00;2.578,63;935,44;26,62;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO RIB PRETO [CLRP];CAMPO LIMPO RIB PRETO [CLRP];Ribeirão Preto;SP;SYNGENTA PROTECAO DE CULTIVOS LTDA;Paulínia;SP;Rodoviário;11/02/2026 16:02;68835/48599;"=""1""";;"=""360""";3960,000;80.126,28;4.275,59;0,00;0,00;0,00;2.414,98;2.414,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;513,07;0,00;513,07;684,09;171,02;0,00;3.099,07;1.176,52;27,52;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO RIB PRETO [CLRP];CAMPO LIMPO RIB PRETO [CLRP];Ribeirão Preto;SP;UPL DO BRASIL INDUSTRIA E COMERCIO DE INSUMOS AGROPEC SA;Ituverava;SP;Rodoviário;11/02/2026 16:05;68836/48600;"=""1""";;"=""368""";4048,000;78.016,00;2.530,22;0,00;0,00;0,00;1.443,98;1.443,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;303,63;0,00;303,63;404,84;101,21;0,00;1.848,82;681,40;26,93;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO RESINAS [CLRES];CAMPO LIMPO RESINAS [CLRES];Taubaté;SP;KANAFLEX INDUSTRIA E COMERCIO DE PLASTICOS LTDA;Embu das Artes;SP;Rodoviário;11/02/2026 16:47;68838/48603;"=""1""";;"=""56""";25558,400;204.302,00;2.842,72;0,00;0,00;0,00;1.765,10;1.765,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;341,13;0,00;341,13;454,84;113,71;0,00;2.219,94;622,78;21,91;Normal;
ENTREGAMAX TAUBATE ;GESTAMP STA ISABEL [GSN];GESTAMP SOROCABA;Sorocaba;SP;GESTAMP STA ISABEL [GSN];Santa Isabel;SP;Rodoviário;11/02/2026 16:52;68837/48601;"=""1""";;"=""2""";330,160;6.283,50;2.104,00;0,00;0,00;0,00;1.262,61;1.262,61;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;252,48;0,00;252,48;336,64;84,16;0,00;1.599,25;504,75;23,99;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SJP [GPA];GESTAMP SJP [GPA];São José dos Pinhais;PR;GESTAMP TBT P1 [MBB];Taubaté;SP;Rodoviário;11/02/2026 17:12;7203/48602;"=""2""";;"=""1""";1,000;27.107,40;7.200,00;0,00;0,00;0,00;4.284,70;4.284,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;864,00;0,00;864,00;1.152,00;288,00;0,00;5.436,70;1.763,30;24,49;Normal;
ENTREGAMAX GRAVATAI;GESTAMP GRAVATAI [GRA];GESTAMP GRAVATAI [GRA];Gravataí;RS;GESTAMP TBT P1 [MBB];Taubaté;SP;Rodoviário;11/02/2026 17:34;1835/3791;"=""1""";;"=""12""";1503,000;25.283,00;7.200,00;0,00;0,00;0,00;4.990,00;4.990,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;864,00;0,00;864,00;1.152,00;288,00;0,00;6.142,00;1.058,00;14,69;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO S.A [CLSA];CAMPO LIMPO S.A [CLSA];Taubaté;SP;UPL DO BRASIL INDUSTRIA E COMERCIO DE INSUMOS AGROPEC SA;Ituverava;SP;Rodoviário;11/02/2026 17:51;68839/48604;"=""1""";;"=""500""";2880,000;70.920,00;9.059,92;0,00;0,00;0,00;5.255,08;5.255,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.087,19;0,00;1.087,19;1.449,59;362,40;0,00;6.704,67;2.355,25;26,00;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO RESINAS [CLRES];CAMPO LIMPO RESINAS [CLRES];Taubaté;SP;FOX SOLUTIONS INDUSTRIA E COMERCIO DE PLASTICOS LTDA;Várzea Paulista;SP;Rodoviário;11/02/2026 18:14;68840/48605;"=""1""";;"=""40""";26112,000;107.380,00;4.341,57;0,00;0,00;0,00;2.404,36;2.404,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;520,99;0,00;520,99;694,65;173,66;0,00;3.099,01;1.242,56;28,62;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO RESINAS [CLRES];CAMPO LIMPO RESINAS [CLRES];Taubaté;SP;FOX SOLUTIONS INDUSTRIA E COMERCIO DE PLASTICOS LTDA;Várzea Paulista;SP;Rodoviário;11/02/2026 18:30;68841/48606;"=""1""";;"=""40""";26112,000;107.380,00;4.505,85;0,00;0,00;0,00;2.415,00;2.415,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;540,70;0,00;540,70;720,93;180,23;0,00;3.135,93;1.369,92;30,40;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO S.A [CLSA];CAMPO LIMPO S.A [CLSA];Taubaté;SP;CTVA PROTECAO DE CULTIVOS LTDA;Paulínia;SP;Rodoviário;11/02/2026 18:31;68842/48607;"=""1""";;"=""22""";2904,000;68.552,48;4.039,90;0,00;0,00;0,00;2.181,96;2.181,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;484,79;0,00;484,79;646,39;161,60;0,00;2.828,35;1.211,55;29,99;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO S.A [CLSA];CAMPO LIMPO S.A [CLSA];Taubaté;SP;ALBAUGH AGRO BRASIL LTDA.;Resende;RJ;Rodoviário;11/02/2026 18:34;68843/48608;"=""1""";;"=""368""";4048,000;72.375,29;3.158,81;0,00;0,00;0,00;1.598,64;1.598,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;379,06;0,00;379,06;505,41;126,35;0,00;2.104,05;1.054,76;33,39;Normal;
ENTREGAMAX TAUBATE ;CAMPO LIMPO S.A [CLSA];CAMPO LIMPO S.A [CLSA];Taubaté;SP;ALBAUGH AGRO BRASIL LTDA.;Resende;RJ;Rodoviário;11/02/2026 18:40;68844/48609;"=""1""";;"=""500""";3000,000;59.660,10;3.144,35;0,00;0,00;0,00;1.598,64;1.598,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;377,32;0,00;377,32;503,09;125,77;0,00;2.101,73;1.042,62;33,16;Normal;
ENTREGAMAX TAUBATE ;GESTAMP STA ISABEL [GSN];REZENDE;Indaiatuba;SP;GESTAMP STA ISABEL [GSN];Santa Isabel;SP;Rodoviário;11/02/2026 18:44;68845/48610;"=""1""";;"=""20""";200,000;30.100,20;1.280,00;0,00;0,00;0,00;867,20;867,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;153,60;0,00;153,60;204,80;51,20;0,00;1.072,00;208,00;16,25;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SJP [GPA];ENTREGAMAX TAUBATE ;São José dos Pinhais;PR;GESTAMP SJP [GPA];São José dos Pinhais;PR;Rodoviário;11/02/2026 20:07;0/48611;;;"=""10""";10,000;219.961,64;1.764,00;0,00;0,00;0,00;600,00;600,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;36,00;0,00;36,00;106,56;70,56;0,00;706,56;1.057,44;59,95;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];GESTAMP TBT P1 [MBB];Taubaté;SP;GESTAMP SJP [GPA];São José dos Pinhais;PR;Rodoviário;11/02/2026 20:51;68847/48612;"=""1""";;"=""20""";2040,000;20.341,28;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;100,00;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];HENKEL;Jundiaí;SP;GESTAMP TBT P1 [MBB];Taubaté;SP;Rodoviário;11/02/2026 20:55;68848/48613;"=""1""";;"=""2160""";2352,190;178.862,04;1.808,00;0,00;0,00;0,00;900,00;900,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;216,96;0,00;216,96;289,28;72,32;0,00;1.189,28;618,72;34,22;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SJP [GPA];GESTAMP SJP [GPA];São José dos Pinhais;PR;GESTAMP STA ISABEL [GSN];Santa Isabel;SP;Rodoviário;11/02/2026 20:57;7204/48614;"=""2""";;"=""26""";22655,800;198.978,54;6.800,00;0,00;0,00;0,00;3.306,90;3.306,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;816,00;0,00;816,00;1.088,00;272,00;0,00;4.394,90;2.405,10;35,37;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SJP [GPA];GESTAMP GRAVATAI [GRA];Gravataí;RS;GESTAMP SJP [GPA];São José dos Pinhais;PR;Rodoviário;11/02/2026 21:56;7205/48615;"=""2""";;"=""33""";13800,230;221.749,29;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;100,00;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];GESTAMP SJP [GPA];São José dos Pinhais;PR;GESTAMP TBT P1 [MBB];Taubaté;SP;Rodoviário;11/02/2026 22:23;7206/48616;"=""2""";;"=""37""";11944,000;130.868,14;4.628,00;0,00;0,00;0,00;4.249,99;4.249,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;555,36;0,00;555,36;740,48;185,12;0,00;4.990,47;-362,47;-7,83;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];BENTELER;Campinas;SP;GESTAMP TBT P1 [MBB];Taubaté;SP;Rodoviário;11/02/2026 22:34;68850/48618;"=""1""";;"=""60""";16661,790;292.321,90;3.626,00;0,00;0,00;0,00;2.768,96;2.768,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;435,12;0,00;435,12;580,16;145,04;0,00;3.349,12;276,88;7,64;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SJP [GPA];GESTAMP STA ISABEL [GSN];Santa Isabel;SP;GESTAMP SJP [GPA];São José dos Pinhais;PR;Rodoviário;11/02/2026 22:36;68849/48617;"=""1""";;"=""48""";27739,087;359.030,59;6.800,00;0,00;0,00;0,00;3.000,00;3.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;816,00;0,00;816,00;1.088,00;272,00;0,00;4.088,00;2.712,00;39,88;Normal;
ENTREGAMAX GRAVATAI;GESTAMP GRAVATAI [GRA];GESTAMP TBT P1 [MBB];Taubaté;SP;GESTAMP GRAVATAI [GRA];Gravataí;RS;Rodoviário;11/02/2026 22:41;2366/3792;"=""2""";;"=""3""";3,000;279.630,19;7.200,00;0,00;0,00;0,00;5.005,50;5.005,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;864,00;0,00;864,00;1.152,00;288,00;0,00;6.157,50;1.042,50;14,48;Normal;
ENTREGAMAX TAUBATE ;GESTAMP STA ISABEL [GSN];GESTAMP STA ISABEL [GSN];Santa Isabel;SP;GESTAMP TBT P1 [MBB];Taubaté;SP;Rodoviário;11/02/2026 22:58;68851/48619;"=""1""";;"=""10""";100,000;17.400,00;1.176,00;0,00;0,00;0,00;871,84;871,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;141,12;0,00;141,12;188,16;47,04;0,00;1.060,00;116,00;9,86;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SOROCABA;GESTAMP STA ISABEL [GSN];Santa Isabel;SP;GESTAMP SOROCABA;Sorocaba;SP;Rodoviário;11/02/2026 23:04;68852/48620;"=""1""";;"=""3""";1533,691;16.626,06;1.640,00;0,00;0,00;0,00;1.550,00;1.550,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;196,80;0,00;196,80;262,40;65,60;0,00;1.812,40;-172,40;-10,51;Normal;
ENTREGAMAX TAUBATE ;GESTAMP STA ISABEL [GSN];REZENDE;Indaiatuba;SP;GESTAMP STA ISABEL [GSN];Santa Isabel;SP;Rodoviário;11/02/2026 23:10;68853/48621;"=""1""";;"=""20""";200,000;132.963,02;2.156,00;0,00;0,00;0,00;400,00;400,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;258,72;0,00;258,72;344,96;86,24;0,00;744,96;1.411,04;65,45;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SOROCABA;GESTAMP SOROCABA;Sorocaba;SP;TOYOTA BOSHOKU DO BRASIL LTDA.;Sorocaba;SP;Rodoviário;11/02/2026 23:29;2906/48622;;;"=""1""";353,240;7.456,36;1.078,00;0,00;0,00;0,00;400,00;400,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,00;0,00;22,00;65,12;43,12;0,00;465,12;612,88;56,85;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SOROCABA;GESTAMP SOROCABA;Sorocaba;SP;GESTAMP STA ISABEL [GSN];Santa Isabel;SP;Rodoviário;12/02/2026 00:09;68854/48623;"=""1""";;"=""1""";1000,000;74,00;3.500,00;0,00;0,00;0,00;1.350,00;1.350,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;420,00;0,00;420,00;560,00;140,00;0,00;1.910,00;1.590,00;45,43;Normal;
ENTREGAMAX GRAVATAI;GESTAMP GRAVATAI [GRA];IRMAOS PARASMO SA INDUSTRIA MECANICA;Taubaté;SP;GESTAMP GRAVATAI [GRA];Gravataí;RS;Rodoviário;12/02/2026 00:09;2367/3793;"=""2""";;"=""4""";0,004;70.089,11;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;100,00;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SOROCABA;REZENDE;Indaiatuba;SP;GESTAMP SOROCABA;Sorocaba;SP;Rodoviário;12/02/2026 00:26;68855/48624;"=""1""";;"=""6""";6000,000;37.425,74;1.070,00;0,00;0,00;0,00;800,00;800,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;128,40;0,00;128,40;171,20;42,80;0,00;971,20;98,80;9,23;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];GESTAMP STA ISABEL [GSN];Santa Isabel;SP;GESTAMP TBT P1 [MBB];Taubaté;SP;Rodoviário;12/02/2026 00:43;68860/48625;"=""1""";;"=""22""";7668,118;140.881,33;1.285,00;0,00;0,00;0,00;1.021,84;1.021,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;154,20;0,00;154,20;205,60;51,40;0,00;1.227,44;57,56;4,48;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];BENTELER;Campinas;SP;GESTAMP TBT P1 [MBB];Taubaté;SP;Rodoviário;12/02/2026 00:53;68867/48626;"=""1""";;"=""28""";1000,000;181.496,94;2.646,00;0,00;0,00;0,00;1.681,38;1.681,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;317,52;0,00;317,52;423,36;105,84;0,00;2.104,74;541,26;20,46;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SOROCABA;ARCELORMITTAL GONVARRI BRASIL PRODUTOS SIDERURGICOS S/A;Araucária;PR;GESTAMP SOROCABA;Sorocaba;SP;Rodoviário;12/02/2026 01:23;7207/48627;"=""2""";;"=""7""";700,000;135.590,80;7.000,00;0,00;0,00;0,00;5.200,00;5.200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;840,00;0,00;840,00;1.120,00;280,00;0,00;6.320,00;680,00;9,71;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SOROCABA;CROMA REVESTIMENTOS TECNICOS LTDA;Guarulhos;SP;GESTAMP SOROCABA;Sorocaba;SP;Rodoviário;12/02/2026 02:32;68856/48628;"=""1""";;"=""7""";700,000;70.812,72;1.620,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;194,40;0,00;194,40;259,20;64,80;0,00;259,20;1.360,80;84,00;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];GESTAMP TBT P1 [MBB];Taubaté;SP;GESTAMP STA ISABEL [GSN];Santa Isabel;SP;Rodoviário;12/02/2026 02:52;68857/48629;"=""1""";;"=""1""";100,000;11.940,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;100,00;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SOROCABA;GESTAMP SOROCABA;Sorocaba;SP;GALVANOBRAS GALVANOPLASTIA DO BRASI L LTDA;Itu;SP;Rodoviário;12/02/2026 03:04;68858/48630;"=""1""";;"=""2""";276,720;8.346,60;630,00;0,00;0,00;0,00;620,23;620,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;75,60;0,00;75,60;100,80;25,20;0,00;721,03;-91,03;-14,45;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SJP [GPA];GESTAMP SJP [GPA];São José dos Pinhais;PR;GESTAMP GRAVATAI [GRA];Gravataí;RS;Rodoviário;12/02/2026 03:40;7208/48631;"=""2""";;"=""4""";1274,000;68.105,54;8.900,00;0,00;0,00;0,00;6.146,00;6.146,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.068,00;0,00;1.068,00;1.424,00;356,00;0,00;7.570,00;1.330,00;14,94;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];GESTAMP TBT P1 [MBB];Taubaté;SP;GESTAMP STA ISABEL [GSN];Santa Isabel;SP;Rodoviário;12/02/2026 03:55;68859/48632;"=""1""";;"=""2""";200,000;49.819,98;1.285,00;0,00;0,00;0,00;1.021,84;1.021,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;154,20;0,00;154,20;205,60;51,40;0,00;1.227,44;57,56;4,48;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SOROCABA;GESTAMP STA ISABEL [GSN];Santa Isabel;SP;GESTAMP SOROCABA;Sorocaba;SP;Rodoviário;12/02/2026 06:12;68861/48633;"=""1""";;"=""25""";10153,022;129.496,96;3.500,00;0,00;0,00;0,00;1.612,61;1.612,61;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;420,00;0,00;420,00;560,00;140,00;0,00;2.172,61;1.327,39;37,93;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SJP [GPA];GESTAMP TBT P1 [MBB];Taubaté;SP;GESTAMP SJP [GPA];São José dos Pinhais;PR;Rodoviário;12/02/2026 06:50;68862/48634;"=""1""";;"=""1""";1,000;4.000,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;100,00;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];EMAX LOGISTICA;Taubaté;SP;GESTAMP TBT P1 [MBB];Taubaté;SP;Rodoviário;12/02/2026 08:40;2907/48635;;;"=""20""";20,000;600,00;461,00;0,00;0,00;0,00;250,00;250,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23,05;0,00;23,05;41,49;18,44;0,00;291,49;169,51;36,77;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];GESTAMP TBT P1 [MBB];Taubaté;SP;SERVNEWS ROBOTICA E AUTOMACAO LTDA;São Paulo;SP;Rodoviário;12/02/2026 08:45;68863/48636;"=""1""";;"=""1""";500,000;15.000,00;657,00;0,00;0,00;0,00;434,98;434,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;78,84;0,00;78,84;105,12;26,28;0,00;540,10;116,90;17,79;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];GESTAMP TBT P1 [MBB];Taubaté;SP;FESMO;São José dos Campos;SP;Rodoviário;12/02/2026 08:52;68864/48637;"=""1""";;"=""1""";200,000;65.000,00;454,00;0,00;0,00;0,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;54,48;0,00;54,48;72,64;18,16;0,00;172,64;281,36;61,97;Normal;
ENTREGAMAX TAUBATE ;GESTAMP TBT P1 [MBB];GESTAMP TBT P1 [MBB];Taubaté;SP;CROMA REVESTIMENTOS TECNICOS LTDA;Guarulhos;SP;Rodoviário;12/02/2026 09:10;68865/48638;"=""1""";;"=""30""";2853,560;105.671,90;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;100,00;Normal;
ENTREGAMAX TAUBATE ;GESTAMP STA ISABEL [GSN];GESTAMP STA ISABEL [GSN];Santa Isabel;SP;REZENDE;Indaiatuba;SP;Rodoviário;12/02/2026 09:43;68866/48639;"=""1""";;"=""1""";500,000;24.000,00;2.156,00;0,00;0,00;0,00;1.721,60;1.721,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;258,72;0,00;258,72;344,96;86,24;0,00;2.066,56;89,44;4,15;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SJP [GPA];BALLUFF CONTROLES ELETRICOS LIMITADA;Hortolândia;SP;GESTAMP SJP [GPA];Barueri;SP;Rodoviário;12/02/2026 10:51;68869/48640;"=""1""";;"=""1""";1,000;9.047,62;1.700,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;204,00;0,00;204,00;204,00;0,00;0,00;204,00;1.496,00;88,00;Normal;
ENTREGAMAX TAUBATE ;ELOPACK [ELPKLRN];ELOPACK [ELPKLRN];Lorena;SP;BRASKEM S.A;Cubatão;SP;Rodoviário;12/02/2026 11:12;68872/48644;"=""1""";;"=""402""";14757,420;36.682,50;5.500,00;0,00;0,00;0,00;3.500,00;3.500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;660,00;0,00;660,00;660,00;0,00;0,00;4.160,00;1.340,00;24,36;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SJP [GPA];BELA'S MALHAS;São José dos Pinhais;PR;GESTAMP TBT P1 [MBB];São José dos Pinhais;PR;Rodoviário;12/02/2026 11:14;"=""48641""";;;"=""12""";60,000;14.260,00;330,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;39,60;0,00;39,60;39,60;0,00;0,00;39,60;290,40;88,00;Normal;
ENTREGAMAX TAUBATE ;GESTAMP SOROCABA;GESTAMP SOROCABA;Sorocaba;SP;GESTAMP STA ISABEL [GSN];Santa Isabel;SP;Rodoviário;12/02/2026 11:16;68870/48642;"=""1""";;"=""2""";1381,560;29.462,40;1.460,00;0,00;0,00;0,00;955,04;955,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;175,20;0,00;175,20;175,20;0,00;0,00;1.130,24;329,76;22,59;Normal;
